sigma0,sigma1,sigma2,phase_var
0.8,0.1,1.0,0.005790961320487114
0.8,0.1,1.1,0.0058057590435658364
0.8,0.1,1.2000000000000002,0.005921977855921448
0.8,0.1,1.3000000000000003,0.006040469207438081
0.8,0.1,1.4000000000000001,0.006186904198433544
0.8,0.1,1.5000000000000002,0.006205007066618742
0.8,0.1,1.6,0.006420144446909303
0.8,0.1,1.7000000000000002,0.006653802249476647
0.8,0.1,1.8000000000000003,0.0067698149865866525
0.8,0.1,1.9000000000000001,0.006965074105957139
0.8,0.1,2.0,0.006976047564207742
0.8,0.1,2.1,0.007262667202645342
0.8,0.1,2.2,0.007385313466542226
0.8,0.1,2.3000000000000003,0.0076006781762703165
0.8,0.1,2.4000000000000004,0.00793269664140316
0.8,0.1,2.5000000000000004,0.0080371396406278
0.8,0.1,2.6,0.00828133810712913
0.8,0.1,2.7,0.008484891922793949
0.8,0.1,2.8000000000000003,0.008707949982528914
0.8,0.1,2.9000000000000004,0.008875848919144162
0.8,0.1,3.0000000000000004,0.009039253284774847
0.8,0.1,3.1,0.009321017230367436
0.8,0.2,0.1,0.005747716632598588
0.8,0.2,0.2,0.00555068662767036
0.8,0.2,0.30000000000000004,0.0054011451316991815
0.8,0.2,0.4,0.005297044403261577
0.8,0.2,0.5,0.0051675725858155355
0.8,0.2,0.6,0.005244361743708959
0.8,0.2,0.7000000000000001,0.005199563710529649
0.8,0.2,0.8,0.005275096955793224
0.8,0.2,0.9,0.005380216416363242
0.8,0.2,1.0,0.005334490884371595
0.8,0.2,1.1,0.005500280781346238
0.8,0.2,1.2000000000000002,0.00555537254725239
0.8,0.2,1.3000000000000003,0.005650673612159141
0.8,0.2,1.4000000000000001,0.005841060315833029
0.8,0.2,1.5000000000000002,0.006000170007990437
0.8,0.2,1.6,0.0060910791989615895
0.8,0.2,1.7000000000000002,0.006251219400448091
0.8,0.2,1.8000000000000003,0.006424962627598289
0.8,0.2,1.9000000000000001,0.00652757370613738
0.8,0.2,2.0,0.006786600529161185
0.8,0.2,2.1,0.006938019085616509
0.8,0.2,2.2,0.007059220091789938
0.8,0.2,2.3000000000000003,0.007262194245900345
0.8,0.2,2.4000000000000004,0.007571325147502184
0.8,0.2,2.5000000000000004,0.007836772982423705
0.8,0.2,2.6,0.007829003384986702
0.8,0.2,2.7,0.008181697708974653
0.8,0.2,2.8000000000000003,0.008209749229020962
0.8,0.2,2.9000000000000004,0.008602195148738858
0.8,0.2,3.0000000000000004,0.008820187625635438
0.8,0.2,3.1,0.008900326823865917
0.8,0.30000000000000004,0.1,0.00532276369659425
0.8,0.30000000000000004,0.2,0.005133915293201403
0.8,0.30000000000000004,0.30000000000000004,0.005049305805149511
0.8,0.30000000000000004,0.4,0.0050174669823168615
0.8,0.30000000000000004,0.5,0.0048536714019220065
0.8,0.30000000000000004,0.6,0.004998496164429272
0.8,0.30000000000000004,0.7000000000000001,0.004988480045978465
0.8,0.30000000000000004,0.8,0.00495549675864145
0.8,0.30000000000000004,0.9,0.005034821035327615
0.8,0.30000000000000004,1.0,0.005175948602584988
0.8,0.30000000000000004,1.1,0.005283781512656271
0.8,0.30000000000000004,1.2000000000000002,0.005307593513253986
0.8,0.30000000000000004,1.3000000000000003,0.005448453248489077
0.8,0.30000000000000004,1.4000000000000001,0.005583515875710077
0.8,0.30000000000000004,1.5000000000000002,0.0058337362489884696
0.8,0.30000000000000004,1.6,0.0059003229976629734
0.8,0.30000000000000004,1.7000000000000002,0.0059894272823022765
0.8,0.30000000000000004,1.8000000000000003,0.006176852148224218
0.8,0.30000000000000004,1.9000000000000001,0.00636100994314229
0.8,0.30000000000000004,2.0,0.0064917848856464655
0.8,0.30000000000000004,2.1,0.0066858668285964965
0.8,0.30000000000000004,2.2,0.006782159555816119
0.8,0.30000000000000004,2.3000000000000003,0.006974368793155924
0.8,0.30000000000000004,2.4000000000000004,0.007250167333433804
0.8,0.30000000000000004,2.5000000000000004,0.007442895694764994
0.8,0.30000000000000004,2.6,0.00764125904752527
0.8,0.30000000000000004,2.7,0.007788815374149623
0.8,0.30000000000000004,2.8000000000000003,0.00805103904278932
0.8,0.30000000000000004,2.9000000000000004,0.008264360667310249
0.8,0.30000000000000004,3.0000000000000004,0.008607165762693708
0.8,0.30000000000000004,3.1,0.008522983011234884
0.8,0.4,0.1,0.005004240253962114
0.8,0.4,0.2,0.004817356941432971
0.8,0.4,0.30000000000000004,0.004794230642966089
0.8,0.4,0.4,0.004761717139095909
0.8,0.4,0.5,0.004725063715268052
0.8,0.4,0.6,0.004718967870547579
0.8,0.4,0.7000000000000001,0.004832312588024818
0.8,0.4,0.8,0.0048386760551897
0.8,0.4,0.9,0.004822516149292642
0.8,0.4,1.0,0.0049123637865164755
0.8,0.4,1.1,0.005020987667389787
0.8,0.4,1.2000000000000002,0.005020106842895646
0.8,0.4,1.3000000000000003,0.005239949429537863
0.8,0.4,1.4000000000000001,0.005418420590242629
0.8,0.4,1.5000000000000002,0.005515602375214558
0.8,0.4,1.6,0.005621474895576459
0.8,0.4,1.7000000000000002,0.005718474849916914
0.8,0.4,1.8000000000000003,0.005973588136472432
0.8,0.4,1.9000000000000001,0.006058015393262725
0.8,0.4,2.0,0.00624228769811188
0.8,0.4,2.1,0.006413467543599357
0.8,0.4,2.2,0.006710446735435941
0.8,0.4,2.3000000000000003,0.00682477724730003
0.8,0.4,2.4000000000000004,0.007001761146331129
0.8,0.4,2.5000000000000004,0.0072707928265769925
0.8,0.4,2.6,0.00737292122108814
0.8,0.4,2.7,0.00771168500958032
0.8,0.4,2.8000000000000003,0.007905102906134411
0.8,0.4,2.9000000000000004,0.007974511388573144
0.8,0.4,3.0000000000000004,0.008229526388087483
0.8,0.4,3.1,0.008342407140691557
0.8,0.5,0.1,0.004804196150642514
0.8,0.5,0.2,0.004736929024523613
0.8,0.5,0.30000000000000004,0.004699924701574603
0.8,0.5,0.4,0.004553687089175038
0.8,0.5,0.5,0.004563857937305634
0.8,0.5,0.6,0.004607058557675407
0.8,0.5,0.7000000000000001,0.004613708461810062
0.8,0.5,0.8,0.004633348139427673
0.8,0.5,0.9,0.004718400890342814
0.8,0.5,1.0,0.004856319578761241
0.8,0.5,1.1,0.00496542746205388
0.8,0.5,1.2000000000000002,0.005078802463389812
0.8,0.5,1.3000000000000003,0.005083283906549128
0.8,0.5,1.4000000000000001,0.005266080955110282
0.8,0.5,1.5000000000000002,0.005336937544873898
0.8,0.5,1.6,0.0055439426397711515
0.8,0.5,1.7000000000000002,0.005685929829953509
0.8,0.5,1.8000000000000003,0.00584737706290997
0.8,0.5,1.9000000000000001,0.005867883399411545
0.8,0.5,2.0,0.006087547222451491
0.8,0.5,2.1,0.006351238850018914
0.8,0.5,2.2,0.0065412756630261895
0.8,0.5,2.3000000000000003,0.0066982811682548896
0.8,0.5,2.4000000000000004,0.00684118985585876
0.8,0.5,2.5000000000000004,0.00701836382720351
0.8,0.5,2.6,0.007265836678306753
0.8,0.5,2.7,0.007436868686669016
0.8,0.5,2.8000000000000003,0.007665522863417699
0.8,0.5,2.9000000000000004,0.007767252202700141
0.8,0.5,3.0000000000000004,0.008015804284268702
0.8,0.5,3.1,0.008188995477975183
0.8,0.6,0.1,0.0046695691488915355
0.8,0.6,0.2,0.004644582134528471
0.8,0.6,0.30000000000000004,0.004476236216224352
0.8,0.6,0.4,0.0044620083440900645
0.8,0.6,0.5,0.004520012021757865
0.8,0.6,0.6,0.004511168825693543
0.8,0.6,0.7000000000000001,0.004555360690491247
0.8,0.6,0.8,0.004614652779914111
0.8,0.6,0.9,0.004643588754120311
0.8,0.6,1.0,0.004697871600564495
0.8,0.6,1.1,0.004782784006212311
0.8,0.6,1.2000000000000002,0.004834906903202405
0.8,0.6,1.3000000000000003,0.005088890884934248
0.8,0.6,1.4000000000000001,0.005135573645400748
0.8,0.6,1.5000000000000002,0.005244749787846474
0.8,0.6,1.6,0.00537317667931294
0.8,0.6,1.7000000000000002,0.005578043806442468
0.8,0.6,1.8000000000000003,0.00575967349309195
0.8,0.6,1.9000000000000001,0.0058452625355253284
0.8,0.6,2.0,0.005996336225827634
0.8,0.6,2.1,0.0062082717784756524
0.8,0.6,2.2,0.006375923800409872
0.8,0.6,2.3000000000000003,0.006584987195669116
0.8,0.6,2.4000000000000004,0.0067621672568981
0.8,0.6,2.5000000000000004,0.006974359409550096
0.8,0.6,2.6,0.007157388621491068
0.8,0.6,2.7,0.007358289076245602
0.8,0.6,2.8000000000000003,0.0075864215278725125
0.8,0.6,2.9000000000000004,0.007657144670415544
0.8,0.6,3.0000000000000004,0.007956327445627773
0.8,0.6,3.1,0.008094996583427336
0.8,0.7000000000000001,0.1,0.004668217601703351
0.8,0.7000000000000001,0.2,0.0045188357125240134
0.8,0.7000000000000001,0.30000000000000004,0.004559894454042409
0.8,0.7000000000000001,0.4,0.004477941649612029
0.8,0.7000000000000001,0.5,0.004504811119620867
0.8,0.7000000000000001,0.6,0.004498630464253775
0.8,0.7000000000000001,0.7000000000000001,0.0044874702286041065
0.8,0.7000000000000001,0.8,0.004500805013038841
0.8,0.7000000000000001,0.9,0.004684863976725199
0.8,0.7000000000000001,1.0,0.004664162416856531
0.8,0.7000000000000001,1.1,0.004821466905025298
0.8,0.7000000000000001,1.2000000000000002,0.004860663004915256
0.8,0.7000000000000001,1.3000000000000003,0.005026229077496421
0.8,0.7000000000000001,1.4000000000000001,0.0051510897744113235
0.8,0.7000000000000001,1.5000000000000002,0.0052019004603017635
0.8,0.7000000000000001,1.6,0.00540729850833062
0.8,0.7000000000000001,1.7000000000000002,0.005519771859528682
0.8,0.7000000000000001,1.8000000000000003,0.005630938410162251
0.8,0.7000000000000001,1.9000000000000001,0.005799255702782063
0.8,0.7000000000000001,2.0,0.005999101030188844
0.8,0.7000000000000001,2.1,0.006175273373022825
0.8,0.7000000000000001,2.2,0.006211771295080899
0.8,0.7000000000000001,2.3000000000000003,0.006504184418888473
0.8,0.7000000000000001,2.4000000000000004,0.006681999483508402
0.8,0.7000000000000001,2.5000000000000004,0.006805383713312358
0.8,0.7000000000000001,2.6,0.006960621655417806
0.8,0.7000000000000001,2.7,0.007137964323619677
0.8,0.7000000000000001,2.8000000000000003,0.007440667846323396
0.8,0.7000000000000001,2.9000000000000004,0.007489213108182542
0.8,0.7000000000000001,3.0000000000000004,0.007805290876177252
0.8,0.7000000000000001,3.1,0.008024861504112973
0.8,0.8,0.1,0.004636425988428201
0.8,0.8,0.2,0.00449098717012209
0.8,0.8,0.30000000000000004,0.004531939398961506
0.8,0.8,0.4,0.004378096016791713
0.8,0.8,0.5,0.004487456325270481
0.8,0.8,0.6,0.004515268064731239
0.8,0.8,0.7000000000000001,0.004456406113588394
0.8,0.8,0.8,0.0046906285036959535
0.8,0.8,0.9,0.004656148991763805
0.8,0.8,1.0,0.00466953559180449
0.8,0.8,1.1,0.004781445143193496
0.8,0.8,1.2000000000000002,0.004945554785664312
0.8,0.8,1.3000000000000003,0.004978281815354238
0.8,0.8,1.4000000000000001,0.005010361177165538
0.8,0.8,1.5000000000000002,0.005171140245389626
0.8,0.8,1.6,0.005359536920514141
0.8,0.8,1.7000000000000002,0.0054942050456264005
0.8,0.8,1.8000000000000003,0.005578600492754608
0.8,0.8,1.9000000000000001,0.005844627890076229
0.8,0.8,2.0,0.005964449416191443
0.8,0.8,2.1,0.006083376549274953
0.8,0.8,2.2,0.006270487366364785
0.8,0.8,2.3000000000000003,0.006402095143182804
0.8,0.8,2.4000000000000004,0.0065308187512683824
0.8,0.8,2.5000000000000004,0.006696138932293512
0.8,0.8,2.6,0.006916626657319306
0.8,0.8,2.7,0.007185936222816075
0.8,0.8,2.8000000000000003,0.007404989420973884
0.8,0.8,2.9000000000000004,0.007555292026668208
0.8,0.8,3.0000000000000004,0.0076665274315140365
0.8,0.8,3.1,0.007975528700229516
0.8,0.9,0.1,0.004657170782813597
0.8,0.9,0.2,0.004632305574809045
0.8,0.9,0.30000000000000004,0.004556788269562914
0.8,0.9,0.4,0.004502350174570289
0.8,0.9,0.5,0.0044699095850512455
0.8,0.9,0.6,0.004527046793201818
0.8,0.9,0.7000000000000001,0.004552775445442628
0.8,0.9,0.8,0.004625851443216362
0.8,0.9,0.9,0.004723045863217604
0.8,0.9,1.0,0.004738535091274696
0.8,0.9,1.1,0.004810528829173595
0.8,0.9,1.2000000000000002,0.004914942250502501
0.8,0.9,1.3000000000000003,0.004985397500506914
0.8,0.9,1.4000000000000001,0.005062738968180564
0.8,0.9,1.5000000000000002,0.005225474722489957
0.8,0.9,1.6,0.005366721245914877
0.8,0.9,1.7000000000000002,0.005512754154963076
0.8,0.9,1.8000000000000003,0.005628022642471201
0.8,0.9,1.9000000000000001,0.005783993941717422
0.8,0.9,2.0,0.0059151316803577655
0.8,0.9,2.1,0.006065922831836146
0.8,0.9,2.2,0.006229280086586194
0.8,0.9,2.3000000000000003,0.006414227418217616
0.8,0.9,2.4000000000000004,0.006579265524403259
0.8,0.9,2.5000000000000004,0.006709854708729158
0.8,0.9,2.6,0.006988014454119428
0.8,0.9,2.7,0.007166154642759203
0.8,0.9,2.8000000000000003,0.007284933848949318
0.8,0.9,2.9000000000000004,0.00745517215005506
0.8,0.9,3.0000000000000004,0.007696300398695701
0.8,0.9,3.1,0.007870058208404538
0.8,1.0,0.1,0.0047697292710809054
0.8,1.0,0.2,0.004640139938773125
0.8,1.0,0.30000000000000004,0.00463426797470862
0.8,1.0,0.4,0.004626297521141024
0.8,1.0,0.5,0.0045921527102324045
0.8,1.0,0.6,0.004624326806655229
0.8,1.0,0.7000000000000001,0.004698095803095258
0.8,1.0,0.8,0.00467861380294007
0.8,1.0,0.9,0.00473195732105857
0.8,1.0,1.0,0.004812427502422842
0.8,1.0,1.1,0.004909729956456057
0.8,1.0,1.2000000000000002,0.004968407336842725
0.8,1.0,1.3000000000000003,0.005120621676805324
0.8,1.0,1.4000000000000001,0.005207748284299338
0.8,1.0,1.5000000000000002,0.0052407200484394624
0.8,1.0,1.6,0.005443419458339278
0.8,1.0,1.7000000000000002,0.0055579972787877805
0.8,1.0,1.8000000000000003,0.005575505149963806
0.8,1.0,1.9000000000000001,0.0058261332458775395
0.8,1.0,2.0,0.005936236368900874
0.8,1.0,2.1,0.006053159718822577
0.8,1.0,2.2,0.006243315670441689
0.8,1.0,2.3000000000000003,0.006343395727910647
0.8,1.0,2.4000000000000004,0.006546143191370254
0.8,1.0,2.5000000000000004,0.00673808068172738
0.8,1.0,2.6,0.007008574425607516
0.8,1.0,2.7,0.007151364709754646
0.8,1.0,2.8000000000000003,0.00731573214845604
0.8,1.0,2.9000000000000004,0.007480884000107858
0.8,1.0,3.0000000000000004,0.007666460084203824
0.8,1.0,3.1,0.007886519822789371
0.8,1.1,0.1,0.0048479878801262625
0.8,1.1,0.2,0.0047501126400662
0.8,1.1,0.30000000000000004,0.004728419958715496
0.8,1.1,0.4,0.00469706055102836
0.8,1.1,0.5,0.004711981427868739
0.8,1.1,0.6,0.004708417246306933
0.8,1.1,0.7000000000000001,0.004737660821589822
0.8,1.1,0.8,0.004753360551087357
0.8,1.1,0.9,0.004865180837615265
0.8,1.1,1.0,0.0048327406138322995
0.8,1.1,1.1,0.004883763515684082
0.8,1.1,1.2000000000000002,0.00505210737251213
0.8,1.1,1.3000000000000003,0.005150267263013072
0.8,1.1,1.4000000000000001,0.005179096076073715
0.8,1.1,1.5000000000000002,0.005402145012034226
0.8,1.1,1.6,0.005577318207858423
0.8,1.1,1.7000000000000002,0.005614123039683958
0.8,1.1,1.8000000000000003,0.005697656239801387
0.8,1.1,1.9000000000000001,0.005878328819325064
0.8,1.1,2.0,0.005958690552897841
0.8,1.1,2.1,0.00613273813374003
0.8,1.1,2.2,0.0063033571424006
0.8,1.1,2.3000000000000003,0.006459928731494753
0.8,1.1,2.4000000000000004,0.006652288400479524
0.8,1.1,2.5000000000000004,0.006780446852708258
0.8,1.1,2.6,0.0069510182635974865
0.8,1.1,2.7,0.007121915380683453
0.8,1.1,2.8000000000000003,0.007377507904780619
0.8,1.1,2.9000000000000004,0.007418111166763468
0.8,1.1,3.0000000000000004,0.007613123239242256
0.8,1.1,3.1,0.007858202448931742
0.8,1.2000000000000002,0.1,0.004981553541429601
0.8,1.2000000000000002,0.2,0.0048764300506129515
0.8,1.2000000000000002,0.30000000000000004,0.0048312611925257175
0.8,1.2000000000000002,0.4,0.00482554767206132
0.8,1.2000000000000002,0.5,0.00480740149601828
0.8,1.2000000000000002,0.6,0.004790100611599757
0.8,1.2000000000000002,0.7000000000000001,0.004840333452025676
0.8,1.2000000000000002,0.8,0.004912805930100003
0.8,1.2000000000000002,0.9,0.004952531981193601
0.8,1.2000000000000002,1.0,0.005028362935903974
0.8,1.2000000000000002,1.1,0.005086476893084669
0.8,1.2000000000000002,1.2000000000000002,0.005183872542802765
0.8,1.2000000000000002,1.3000000000000003,0.005220464625042866
0.8,1.2000000000000002,1.4000000000000001,0.00537538760644495
0.8,1.2000000000000002,1.5000000000000002,0.005372868535128687
0.8,1.2000000000000002,1.6,0.00552925028325089
0.8,1.2000000000000002,1.7000000000000002,0.005624950177685767
0.8,1.2000000000000002,1.8000000000000003,0.005785989109086931
0.8,1.2000000000000002,1.9000000000000001,0.005878292617241574
0.8,1.2000000000000002,2.0,0.0060565116825230395
0.8,1.2000000000000002,2.1,0.006166631408781904
0.8,1.2000000000000002,2.2,0.006359886194263671
0.8,1.2000000000000002,2.3000000000000003,0.006457396073955062
0.8,1.2000000000000002,2.4000000000000004,0.006625824506119272
0.8,1.2000000000000002,2.5000000000000004,0.006825459125168265
0.8,1.2000000000000002,2.6,0.0068524488800076
0.8,1.2000000000000002,2.7,0.0071169513428495776
0.8,1.2000000000000002,2.8000000000000003,0.007353321995225808
0.8,1.2000000000000002,2.9000000000000004,0.0075090359768709295
0.8,1.2000000000000002,3.0000000000000004,0.007591777732004831
0.8,1.2000000000000002,3.1,0.007897242077215537
0.8,1.3000000000000003,0.1,0.005096945568592399
0.8,1.3000000000000003,0.2,0.004999664523646991
0.8,1.3000000000000003,0.30000000000000004,0.004965976630015332
0.8,1.3000000000000003,0.4,0.0049266927721941045
0.8,1.3000000000000003,0.5,0.004942670614793039
0.8,1.3000000000000003,0.6,0.005001549425813684
0.8,1.3000000000000003,0.7000000000000001,0.005030742520332258
0.8,1.3000000000000003,0.8,0.005143048351072259
0.8,1.3000000000000003,0.9,0.005126132052407545
0.8,1.3000000000000003,1.0,0.005098724213348723
0.8,1.3000000000000003,1.1,0.005225914925653115
0.8,1.3000000000000003,1.2000000000000002,0.005303291238091505
0.8,1.3000000000000003,1.3000000000000003,0.005368614768928557
0.8,1.3000000000000003,1.4000000000000001,0.005494422174543312
0.8,1.3000000000000003,1.5000000000000002,0.005599626488030822
0.8,1.3000000000000003,1.6,0.005679966384215653
0.8,1.3000000000000003,1.7000000000000002,0.005734243830434745
0.8,1.3000000000000003,1.8000000000000003,0.005875409426749678
0.8,1.3000000000000003,1.9000000000000001,0.0060016986256564726
0.8,1.3000000000000003,2.0,0.0060960703641038455
0.8,1.3000000000000003,2.1,0.006233621293825194
0.8,1.3000000000000003,2.2,0.0063869549293982305
0.8,1.3000000000000003,2.3000000000000003,0.006500308572200604
0.8,1.3000000000000003,2.4000000000000004,0.006730157410379432
0.8,1.3000000000000003,2.5000000000000004,0.006901051976960026
0.8,1.3000000000000003,2.6,0.006957590297373365
0.8,1.3000000000000003,2.7,0.007278704717951882
0.8,1.3000000000000003,2.8000000000000003,0.007391473683880634
0.8,1.3000000000000003,2.9000000000000004,0.0074487842733995235
0.8,1.3000000000000003,3.0000000000000004,0.007732520514486633
0.8,1.3000000000000003,3.1,0.007972488320038645
0.8,1.4000000000000001,0.1,0.0052549652836775115
0.8,1.4000000000000001,0.2,0.0052074203124177175
0.8,1.4000000000000001,0.30000000000000004,0.005191997301905062
0.8,1.4000000000000001,0.4,0.005061876205878166
0.8,1.4000000000000001,0.5,0.0052069744264577715
0.8,1.4000000000000001,0.6,0.005154139823445454
0.8,1.4000000000000001,0.7000000000000001,0.005192946111874829
0.8,1.4000000000000001,0.8,0.0052188163675836235
0.8,1.4000000000000001,0.9,0.005149219181855299
0.8,1.4000000000000001,1.0,0.005280461352125042
0.8,1.4000000000000001,1.1,0.005296991502139613
0.8,1.4000000000000001,1.2000000000000002,0.005377540461682435
0.8,1.4000000000000001,1.3000000000000003,0.005473566759837912
0.8,1.4000000000000001,1.4000000000000001,0.00564602271687946
0.8,1.4000000000000001,1.5000000000000002,0.005609809015233012
0.8,1.4000000000000001,1.6,0.005797220771152134
0.8,1.4000000000000001,1.7000000000000002,0.005829063537559457
0.8,1.4000000000000001,1.8000000000000003,0.006038471817549109
0.8,1.4000000000000001,1.9000000000000001,0.00609832790956062
0.8,1.4000000000000001,2.0,0.006240418105911895
0.8,1.4000000000000001,2.1,0.006374798440312661
0.8,1.4000000000000001,2.2,0.0065599398237531385
0.8,1.4000000000000001,2.3000000000000003,0.0067041925444032025
0.8,1.4000000000000001,2.4000000000000004,0.006810768265442278
0.8,1.4000000000000001,2.5000000000000004,0.006968484031931164
0.8,1.4000000000000001,2.6,0.007106184964119892
0.8,1.4000000000000001,2.7,0.007209433554694251
0.8,1.4000000000000001,2.8000000000000003,0.007436180085294878
0.8,1.4000000000000001,2.9000000000000004,0.007616352367555989
0.8,1.4000000000000001,3.0000000000000004,0.007795786608376901
0.8,1.4000000000000001,3.1,0.007896242024362322
0.8,1.5000000000000002,0.1,0.005466646845666727
0.8,1.5000000000000002,0.2,0.005416295507413944
0.8,1.5000000000000002,0.30000000000000004,0.0053294686984681405
0.8,1.5000000000000002,0.4,0.005350199586504362
0.8,1.5000000000000002,0.5,0.005371984327786952
0.8,1.5000000000000002,0.6,0.00529205442171837
0.8,1.5000000000000002,0.7000000000000001,0.005361006433154822
0.8,1.5000000000000002,0.8,0.005354191945044143
0.8,1.5000000000000002,0.9,0.0054866597787356095
0.8,1.5000000000000002,1.0,0.005457002873515638
0.8,1.5000000000000002,1.1,0.005526645045894154
0.8,1.5000000000000002,1.2000000000000002,0.005551707162823369
0.8,1.5000000000000002,1.3000000000000003,0.005676649933368936
0.8,1.5000000000000002,1.4000000000000001,0.005740885973502522
0.8,1.5000000000000002,1.5000000000000002,0.005798103561470706
0.8,1.5000000000000002,1.6,0.0059267448647200675
0.8,1.5000000000000002,1.7000000000000002,0.0059762606540587505
0.8,1.5000000000000002,1.8000000000000003,0.006052757837420734
0.8,1.5000000000000002,1.9000000000000001,0.006195658755119902
0.8,1.5000000000000002,2.0,0.006360594145896185
0.8,1.5000000000000002,2.1,0.006487410401035118
0.8,1.5000000000000002,2.2,0.006670407310244517
0.8,1.5000000000000002,2.3000000000000003,0.006810111138039463
0.8,1.5000000000000002,2.4000000000000004,0.006959713935928293
0.8,1.5000000000000002,2.5000000000000004,0.007015684508206473
0.8,1.5000000000000002,2.6,0.007189912673686877
0.8,1.5000000000000002,2.7,0.007376852060614961
0.8,1.5000000000000002,2.8000000000000003,0.007553596620780902
0.8,1.5000000000000002,2.9000000000000004,0.007632389792488777
0.8,1.5000000000000002,3.0000000000000004,0.007836873062050099
0.8,1.5000000000000002,3.1,0.008003618214585609
0.8,1.6,0.1,0.00556390947728221
0.8,1.6,0.2,0.005548848647104701
0.8,1.6,0.30000000000000004,0.0055022735128284804
0.8,1.6,0.4,0.005527124548660583
0.8,1.6,0.5,0.005462225890782362
0.8,1.6,0.6,0.0054965391971125745
0.8,1.6,0.7000000000000001,0.005496371711731876
0.8,1.6,0.8,0.005513277336237392
0.8,1.6,0.9,0.00556739652900366
0.8,1.6,1.0,0.005635964312161724
0.8,1.6,1.1,0.005650796352733698
0.8,1.6,1.2000000000000002,0.005672655248217539
0.8,1.6,1.3000000000000003,0.005799577081639817
0.8,1.6,1.4000000000000001,0.005875630537096685
0.8,1.6,1.5000000000000002,0.0059900342130604885
0.8,1.6,1.6,0.006084201122570566
0.8,1.6,1.7000000000000002,0.006146703896130421
0.8,1.6,1.8000000000000003,0.006321086969621898
0.8,1.6,1.9000000000000001,0.006356606235861577
0.8,1.6,2.0,0.0065679615443190375
0.8,1.6,2.1,0.006677685563639043
0.8,1.6,2.2,0.00667552443533498
0.8,1.6,2.3000000000000003,0.006811089306513995
0.8,1.6,2.4000000000000004,0.007061823562279219
0.8,1.6,2.5000000000000004,0.007134096759057602
0.8,1.6,2.6,0.007334089546614635
0.8,1.6,2.7,0.007437658672728902
0.8,1.6,2.8000000000000003,0.007700332658283428
0.8,1.6,2.9000000000000004,0.007690710088783195
0.8,1.6,3.0000000000000004,0.007932612807439286
0.8,1.6,3.1,0.008054371259595084
0.8,1.7000000000000002,0.1,0.005844434319612507
0.8,1.7000000000000002,0.2,0.005748259838795587
0.8,1.7000000000000002,0.30000000000000004,0.005705601389754739
0.8,1.7000000000000002,0.4,0.005661788372103638
0.8,1.7000000000000002,0.5,0.005690233235125037
0.8,1.7000000000000002,0.6,0.005671138856092176
0.8,1.7000000000000002,0.7000000000000001,0.005718537273842635
0.8,1.7000000000000002,0.8,0.005736754609061229
0.8,1.7000000000000002,0.9,0.005791696038939975
0.8,1.7000000000000002,1.0,0.005765447459638906
0.8,1.7000000000000002,1.1,0.0058778211519560945
0.8,1.7000000000000002,1.2000000000000002,0.005937111007443323
0.8,1.7000000000000002,1.3000000000000003,0.006045730769423042
0.8,1.7000000000000002,1.4000000000000001,0.006045145555748338
0.8,1.7000000000000002,1.5000000000000002,0.006113208717667129
0.8,1.7000000000000002,1.6,0.006269202775007482
0.8,1.7000000000000002,1.7000000000000002,0.006371746310577749
0.8,1.7000000000000002,1.8000000000000003,0.0064668871053467185
0.8,1.7000000000000002,1.9000000000000001,0.0065095130647822965
0.8,1.7000000000000002,2.0,0.006641208166105141
0.8,1.7000000000000002,2.1,0.006841839337716667
0.8,1.7000000000000002,2.2,0.0069140601841198145
0.8,1.7000000000000002,2.3000000000000003,0.0070371134152103524
0.8,1.7000000000000002,2.4000000000000004,0.007134726159759166
0.8,1.7000000000000002,2.5000000000000004,0.0072642250186692355
0.8,1.7000000000000002,2.6,0.007455240406519298
0.8,1.7000000000000002,2.7,0.007630056798126847
0.8,1.7000000000000002,2.8000000000000003,0.007758116886472066
0.8,1.7000000000000002,2.9000000000000004,0.007880960908541264
0.8,1.7000000000000002,3.0000000000000004,0.008053097680179184
0.8,1.7000000000000002,3.1,0.00815883247653049
0.8,1.8000000000000003,0.1,0.006096299034031183
0.8,1.8000000000000003,0.2,0.005996481541460366
0.8,1.8000000000000003,0.30000000000000004,0.005864521781082613
0.8,1.8000000000000003,0.4,0.0059081426678810785
0.8,1.8000000000000003,0.5,0.005836094172394254
0.8,1.8000000000000003,0.6,0.005924705333106694
0.8,1.8000000000000003,0.7000000000000001,0.005929984849686744
0.8,1.8000000000000003,0.8,0.005946809609589302
0.8,1.8000000000000003,0.9,0.005974562187098252
0.8,1.8000000000000003,1.0,0.006030034999987962
0.8,1.8000000000000003,1.1,0.006105542620477808
0.8,1.8000000000000003,1.2000000000000002,0.0061081595987306685
0.8,1.8000000000000003,1.3000000000000003,0.006212186332011857
0.8,1.8000000000000003,1.4000000000000001,0.006267535077966335
0.8,1.8000000000000003,1.5000000000000002,0.00636596892931346
0.8,1.8000000000000003,1.6,0.006389982679744277
0.8,1.8000000000000003,1.7000000000000002,0.006514684149241631
0.8,1.8000000000000003,1.8000000000000003,0.006531284731350988
0.8,1.8000000000000003,1.9000000000000001,0.0066625489625541335
0.8,1.8000000000000003,2.0,0.006821101078707998
0.8,1.8000000000000003,2.1,0.006938862106445776
0.8,1.8000000000000003,2.2,0.006983839289986242
0.8,1.8000000000000003,2.3000000000000003,0.007197827552693297
