sigma0,sigma1,time_iter1,phase_var
1.1,0.2,3,0.006280981368136897
1.1,0.30000000000000004,3,0.005852682304822729
1.1,0.4,3,0.005506699554937099
1.1,0.5,3,0.005372457032248281
1.1,0.6,3,0.005265324592715774
1.1,0.7000000000000001,3,0.005270706144789079
1.1,0.8,3,0.005273525872231109
1.1,0.9,3,0.005312059631740317
1.1,1.0,3,0.0053921584526321455
1.1,1.1,3,0.0055129678120989754
1.1,1.2000000000000002,3,0.005573155470987094
1.1,1.3000000000000003,3,0.0058281862079642725
1.1,1.4000000000000001,3,0.005909159624333116
1.1,1.5000000000000002,3,0.006141858789334013
1.1,1.6,3,0.006365140566004976
1.1,1.7000000000000002,3,0.006470343115983771
1.1,1.8000000000000003,3,0.006704738138151515
1.1,1.9000000000000001,3,0.007021742795139382
1.1,2.0,3,0.007160026386363004
1.2000000000000002,0.1,3,0.0066042630925841886
1.2000000000000002,0.2,3,0.0061987995650265425
1.2000000000000002,0.30000000000000004,3,0.005939767581290172
1.2000000000000002,0.4,3,0.00564135203633144
1.2000000000000002,0.5,3,0.0055038495618662505
1.2000000000000002,0.6,3,0.005480891007530343
1.2000000000000002,0.7000000000000001,3,0.00545304849551442
1.2000000000000002,0.8,3,0.005416469391267938
1.2000000000000002,0.9,3,0.005474713100741496
1.2000000000000002,1.0,3,0.005644013024020425
1.2000000000000002,1.1,3,0.005621303491176719
1.2000000000000002,1.2000000000000002,3,0.005794128817024139
1.2000000000000002,1.3000000000000003,3,0.005859815324890508
1.2000000000000002,1.4000000000000001,3,0.005996528722480584
1.2000000000000002,1.5000000000000002,3,0.006186227454721626
1.2000000000000002,1.6,3,0.00639005250841062
1.2000000000000002,1.7000000000000002,3,0.006547624662752236
1.2000000000000002,1.8000000000000003,3,0.006752696528523522
1.2000000000000002,1.9000000000000001,3,0.00703988567135256
1.2000000000000002,2.0,3,0.007180366138734356
1.3000000000000003,0.1,3,0.006789610619685242
1.3000000000000003,0.2,3,0.006402726909381324
1.3000000000000003,0.30000000000000004,3,0.006147319046639538
1.3000000000000003,0.4,3,0.005832843678284812
1.3000000000000003,0.5,3,0.005617818347024801
1.3000000000000003,0.6,3,0.0055602781352289375
1.3000000000000003,0.7000000000000001,3,0.005565205453773926
1.3000000000000003,0.8,3,0.005572428436919065
1.3000000000000003,0.9,3,0.005548915111214292
1.3000000000000003,1.0,3,0.00563436193649836
1.3000000000000003,1.1,3,0.005711893090706321
1.3000000000000003,1.2000000000000002,3,0.005795914237859431
1.3000000000000003,1.3000000000000003,3,0.005878467014801677
1.3000000000000003,1.4000000000000001,3,0.006149113725608587
1.3000000000000003,1.5000000000000002,3,0.006272979612324412
1.3000000000000003,1.6,3,0.006470558292444412
1.3000000000000003,1.7000000000000002,3,0.006598082222036991
1.3000000000000003,1.8000000000000003,3,0.006876500315699838
1.3000000000000003,1.9000000000000001,3,0.007072941477266866
1.3000000000000003,2.0,3,0.007240087553554161
1.4000000000000001,0.1,3,0.006941197301697554
1.4000000000000001,0.2,3,0.006468353244307443
1.4000000000000001,0.30000000000000004,3,0.006218742400842654
1.4000000000000001,0.4,3,0.005994053000561997
1.4000000000000001,0.5,3,0.0057949083567740475
1.4000000000000001,0.6,3,0.005758122330471975
1.4000000000000001,0.7000000000000001,3,0.005704847250164879
1.4000000000000001,0.8,3,0.005713341199902921
1.4000000000000001,0.9,3,0.005617926913352052
1.4000000000000001,1.0,3,0.005751682215841797
1.4000000000000001,1.1,3,0.005832402087156471
1.4000000000000001,1.2000000000000002,3,0.0059810027091267435
1.4000000000000001,1.3000000000000003,3,0.006074371861948565
1.4000000000000001,1.4000000000000001,3,0.006203321915961477
1.4000000000000001,1.5000000000000002,3,0.006404001670891831
1.4000000000000001,1.6,3,0.0066351267089247885
1.4000000000000001,1.7000000000000002,3,0.006737655304284816
1.4000000000000001,1.8000000000000003,3,0.006969609002608136
1.4000000000000001,1.9000000000000001,3,0.007137816151055865
1.4000000000000001,2.0,3,0.007403402453103217
1.5000000000000002,0.1,3,0.0069696026041516845
1.5000000000000002,0.2,3,0.006554548849618231
1.5000000000000002,0.30000000000000004,3,0.006512216555336335
1.5000000000000002,0.4,3,0.006204203528633525
1.5000000000000002,0.5,3,0.005986376878139722
1.5000000000000002,0.6,3,0.005958957788968144
1.5000000000000002,0.7000000000000001,3,0.005820241994754434
1.5000000000000002,0.8,3,0.005839926686128798
1.5000000000000002,0.9,3,0.005938514643684022
1.5000000000000002,1.0,3,0.005916567756506456
1.5000000000000002,1.1,3,0.006002260998611531
1.5000000000000002,1.2000000000000002,3,0.006083518271637017
1.5000000000000002,1.3000000000000003,3,0.006306432726697142
1.5000000000000002,1.4000000000000001,3,0.006291924078880164
1.5000000000000002,1.5000000000000002,3,0.006528561727994039
1.5000000000000002,1.6,3,0.006638411821647865
1.5000000000000002,1.7000000000000002,3,0.006842126911797535
1.5000000000000002,1.8000000000000003,3,0.0069740948403687105
1.5000000000000002,1.9000000000000001,3,0.007305204544534362
1.5000000000000002,2.0,3,0.007395913872363876
1.6,0.1,3,0.007178253402817677
1.6,0.2,3,0.006812637001249284
1.6,0.30000000000000004,3,0.006635910116688209
1.6,0.4,3,0.006340532660640097
1.6,0.5,3,0.006152216984570002
1.6,0.6,3,0.006101275313397725
1.6,0.7000000000000001,3,0.006097721446958656
1.6,0.8,3,0.006100106396149447
1.6,0.9,3,0.006030709843345667
1.6,1.0,3,0.005988061165109405
1.6,1.1,3,0.006147732356371942
1.6,1.2000000000000002,3,0.006226700351114307
1.6,1.3000000000000003,3,0.006409201063479605
1.6,1.4000000000000001,3,0.006566755113632242
1.6,1.5000000000000002,3,0.0066289640318278505
1.6,1.6,3,0.0068594393924900545
1.6,1.7000000000000002,3,0.006875230928428735
1.6,1.8000000000000003,3,0.007068183119733906
1.6,1.9000000000000001,3,0.007369844682698247
1.6,2.0,3,0.00750754910192071
1.7000000000000002,0.1,3,0.00750931533981803
1.7000000000000002,0.2,3,0.007113673723753378
1.7000000000000002,0.30000000000000004,3,0.006849106043639539
1.7000000000000002,0.4,3,0.006556480839561832
1.7000000000000002,0.5,3,0.006395690912635423
1.7000000000000002,0.6,3,0.0062675532107009865
1.7000000000000002,0.7000000000000001,3,0.006310110546002294
1.7000000000000002,0.8,3,0.006203974614016958
1.7000000000000002,0.9,3,0.006177184314994376
1.7000000000000002,1.0,3,0.006336467339758822
1.7000000000000002,1.1,3,0.0062469993471711786
1.7000000000000002,1.2000000000000002,3,0.0064000342101305325
1.7000000000000002,1.3000000000000003,3,0.0065294910842007
1.7000000000000002,1.4000000000000001,3,0.0066441187095146945
1.7000000000000002,1.5000000000000002,3,0.006742343768930903
1.7000000000000002,1.6,3,0.0069576945092062244
1.7000000000000002,1.7000000000000002,3,0.007045411597218126
1.7000000000000002,1.8000000000000003,3,0.007248320314004367
1.7000000000000002,1.9000000000000001,3,0.007395806331977165
1.7000000000000002,2.0,3,0.007666518588786127
1.8000000000000003,0.1,3,0.007610250399006472
1.8000000000000003,0.2,3,0.007385492909894483
1.8000000000000003,0.30000000000000004,3,0.006851711753281691
1.8000000000000003,0.4,3,0.006762326515851605
1.8000000000000003,0.5,3,0.006653173181762575
1.8000000000000003,0.6,3,0.0066205966866706096
1.8000000000000003,0.7000000000000001,3,0.006464329801363953
1.8000000000000003,0.8,3,0.0063528087453794116
1.8000000000000003,0.9,3,0.00646758649747088
1.8000000000000003,1.0,3,0.006412774958905716
1.8000000000000003,1.1,3,0.0065297569135257935
1.8000000000000003,1.2000000000000002,3,0.00657255611160543
1.8000000000000003,1.3000000000000003,3,0.006590428018650735
1.8000000000000003,1.4000000000000001,3,0.006741274253667506
1.8000000000000003,1.5000000000000002,3,0.006873828466220038
1.8000000000000003,1.6,3,0.0070448269232820885
1.8000000000000003,1.7000000000000002,3,0.007212547317947006
1.8000000000000003,1.8000000000000003,3,0.007362224147312344
1.8000000000000003,1.9000000000000001,3,0.007570376834412056
1.8000000000000003,2.0,3,0.007788281752262777
1.9000000000000001,0.1,3,0.007888296688482769
1.9000000000000001,0.2,3,0.007468105888086656
1.9000000000000001,0.30000000000000004,3,0.007338950156139319
1.9000000000000001,0.4,3,0.0068896900061047464
1.9000000000000001,0.5,3,0.00689945096296083
1.9000000000000001,0.6,3,0.006677733907865496
1.9000000000000001,0.7000000000000001,3,0.006656482157893325
1.9000000000000001,0.8,3,0.00661979097393614
1.9000000000000001,0.9,3,0.0065989611402444215
1.9000000000000001,1.0,3,0.00659364922229515
1.9000000000000001,1.1,3,0.006744241365304221
1.9000000000000001,1.2000000000000002,3,0.0066980516959714905
1.9000000000000001,1.3000000000000003,3,0.00680543295405186
1.9000000000000001,1.4000000000000001,3,0.006889174210120692
1.9000000000000001,1.5000000000000002,3,0.007093573379472864
1.9000000000000001,1.6,3,0.007239552053423974
1.9000000000000001,1.7000000000000002,3,0.007356845422615461
1.9000000000000001,1.8000000000000003,3,0.0075392796246478945
1.9000000000000001,1.9000000000000001,3,0.0076995062964772855
1.9000000000000001,2.0,3,0.007888802904197802
2.0,0.1,3,0.008188122414773581
2.0,0.2,3,0.007776643411518832
2.0,0.30000000000000004,3,0.007538150263085585
2.0,0.4,3,0.007248232862668407
2.0,0.5,3,0.0070651080386836315
2.0,0.6,3,0.006894923584175077
2.0,0.7000000000000001,3,0.006903506198442688
2.0,0.8,3,0.006807077589364778
2.0,0.9,3,0.006886821927145586
2.0,1.0,3,0.006889191261871806
2.0,1.1,3,0.006858566450254444
2.0,1.2000000000000002,3,0.006909918095449845
2.0,1.3000000000000003,3,0.007070159569118894
2.0,1.4000000000000001,3,0.007166133843588504
2.0,1.5000000000000002,3,0.007264589069891971
2.0,1.6,3,0.007355667488377437
2.0,1.7000000000000002,3,0.007538126428525341
2.0,1.8000000000000003,3,0.0075469662456638205
2.0,1.9000000000000001,3,0.007793299329530828
2.0,2.0,3,0.008001985523178804
0.1,0.1,4,0.02058183665040241
0.1,0.2,4,0.013518589523791754
0.1,0.30000000000000004,4,0.010843165265651863
0.1,0.4,4,0.009166198932471168
0.1,0.5,4,0.008109276871187147
0.1,0.6,4,0.007418978670034709
0.1,0.7000000000000001,4,0.006995937027568983
0.1,0.8,4,0.007064589107240322
0.1,0.9,4,0.006829989584911084
0.1,1.0,4,0.006947244960201685
0.1,1.1,4,0.007000216942812517
0.1,1.2000000000000002,4,0.0070999856957943905
0.1,1.3000000000000003,4,0.0072028493820627815
0.1,1.4000000000000001,4,0.007421697016076583
0.1,1.5000000000000002,4,0.0076955135632898975
0.1,1.6,4,0.007846598763986938
0.1,1.7000000000000002,4,0.007998709891816811
0.1,1.8000000000000003,4,0.008177327545280744
0.1,1.9000000000000001,4,0.008469282260794788
0.1,2.0,4,0.008621326204721676
0.2,0.1,4,0.0137498084306543
0.2,0.2,4,0.010477479423035816
0.2,0.30000000000000004,4,0.008805572666617861
0.2,0.4,4,0.007924231774575578
0.2,0.5,4,0.007269072849914717
0.2,0.6,4,0.0067157219130178835
0.2,0.7000000000000001,4,0.006583785987032742
0.2,0.8,4,0.00652495178790063
0.2,0.9,4,0.006447681394657638
0.2,1.0,4,0.006567659732833281
0.2,1.1,4,0.006654103542324776
0.2,1.2000000000000002,4,0.006818341157137228
0.2,1.3000000000000003,4,0.006753462033691592
0.2,1.4000000000000001,4,0.006946735992182298
0.2,1.5000000000000002,4,0.007247298077331679
0.2,1.6,4,0.007434684916869203
0.2,1.7000000000000002,4,0.007560914212758396
0.2,1.8000000000000003,4,0.007927326435738373
0.2,1.9000000000000001,4,0.008143699214933275
0.2,2.0,4,0.008361326649740982
0.30000000000000004,0.1,4,0.01078364533679718
0.30000000000000004,0.2,4,0.008805573718074817
0.30000000000000004,0.30000000000000004,4,0.007780830101445116
0.30000000000000004,0.4,4,0.006855993945045116
0.30000000000000004,0.5,4,0.006405060943078971
0.30000000000000004,0.6,4,0.006236288513836164
0.30000000000000004,0.7000000000000001,4,0.006012538744569027
0.30000000000000004,0.8,4,0.006022910078231572
0.30000000000000004,0.9,4,0.00614689752723045
0.30000000000000004,1.0,4,0.0062124292127781235
0.30000000000000004,1.1,4,0.006357896727427961
0.30000000000000004,1.2000000000000002,4,0.006465906486549673
0.30000000000000004,1.3000000000000003,4,0.006645116878609115
0.30000000000000004,1.4000000000000001,4,0.006869418546045528
0.30000000000000004,1.5000000000000002,4,0.007058816279151167
0.30000000000000004,1.6,4,0.007248702707664608
0.30000000000000004,1.7000000000000002,4,0.00739217597939257
0.30000000000000004,1.8000000000000003,4,0.007802062168486107
0.30000000000000004,1.9000000000000001,4,0.007951436684299238
0.30000000000000004,2.0,4,0.00816943749480534
0.4,0.1,4,0.008902463389155233
0.4,0.2,4,0.007707364663214545
0.4,0.30000000000000004,4,0.006961569268066715
0.4,0.4,4,0.006301423136178186
0.4,0.5,4,0.005982920891471986
0.4,0.6,4,0.005943451274868044
0.4,0.7000000000000001,4,0.005766345030179038
0.4,0.8,4,0.00578283229520083
0.4,0.9,4,0.005879705278164144
0.4,1.0,4,0.0059551187887734594
0.4,1.1,4,0.0061756128699841095
0.4,1.2000000000000002,4,0.006226375368137788
0.4,1.3000000000000003,4,0.0063521860883230166
0.4,1.4000000000000001,4,0.006556888996052554
0.4,1.5000000000000002,4,0.006787635187901799
0.4,1.6,4,0.007026944928625725
0.4,1.7000000000000002,4,0.0072365212750452905
0.4,1.8000000000000003,4,0.00745915456019769
0.4,1.9000000000000001,4,0.007658107839275373
0.4,2.0,4,0.00796108725507495
0.5,0.1,4,0.008296135175516348
0.5,0.2,4,0.007141371248697108
0.5,0.30000000000000004,4,0.006580067558464551
0.5,0.4,4,0.006019844175357552
0.5,0.5,4,0.005748537820264249
0.5,0.6,4,0.005607703781108161
0.5,0.7000000000000001,4,0.005635523146557719
0.5,0.8,4,0.005485113943648336
0.5,0.9,4,0.005696952134532543
0.5,1.0,4,0.00576291997382699
0.5,1.1,4,0.005845379314457103
0.5,1.2000000000000002,4,0.006085585870174865
0.5,1.3000000000000003,4,0.0063031896774934084
0.5,1.4000000000000001,4,0.006466183786592124
0.5,1.5000000000000002,4,0.006597679888252145
0.5,1.6,4,0.006857943867178038
0.5,1.7000000000000002,4,0.0070779256248686
0.5,1.8000000000000003,4,0.007319012279594737
0.5,1.9000000000000001,4,0.00748477172629154
0.5,2.0,4,0.0078023048613844945
0.6,0.1,4,0.007568994528280659
0.6,0.2,4,0.006568528044769313
0.6,0.30000000000000004,4,0.0061144429105466774
0.6,0.4,4,0.00590178615831238
0.6,0.5,4,0.005555457129313243
0.6,0.6,4,0.005452328165875335
0.6,0.7000000000000001,4,0.00549412170662817
0.6,0.8,4,0.00549371415488832
0.6,0.9,4,0.0055942553743330336
0.6,1.0,4,0.00565351227243832
0.6,1.1,4,0.005842742188569143
0.6,1.2000000000000002,4,0.005917590770214474
0.6,1.3000000000000003,4,0.006137360932924146
0.6,1.4000000000000001,4,0.006417558016046349
0.6,1.5000000000000002,4,0.006566787024077157
0.6,1.6,4,0.006822096354262464
0.6,1.7000000000000002,4,0.00695889825660285
0.6,1.8000000000000003,4,0.007225089264006176
0.6,1.9000000000000001,4,0.007320055220074922
0.6,2.0,4,0.007680051888943002
0.7000000000000001,0.1,4,0.0069122774771386165
0.7000000000000001,0.2,4,0.006478896824470769
0.7000000000000001,0.30000000000000004,4,0.006016972131622774
0.7000000000000001,0.4,4,0.005651732042463547
0.7000000000000001,0.5,4,0.005492209395141742
0.7000000000000001,0.6,4,0.005416964959961612
0.7000000000000001,0.7000000000000001,4,0.005363252247826216
0.7000000000000001,0.8,4,0.00540496570435007
0.7000000000000001,0.9,4,0.005564222894044155
0.7000000000000001,1.0,4,0.005548285525653311
0.7000000000000001,1.1,4,0.005674150625205176
0.7000000000000001,1.2000000000000002,4,0.005907105979802241
0.7000000000000001,1.3000000000000003,4,0.006006385571016748
0.7000000000000001,1.4000000000000001,4,0.006301345181404252
0.7000000000000001,1.5000000000000002,4,0.006445997544341238
0.7000000000000001,1.6,4,0.006623708934821278
0.7000000000000001,1.7000000000000002,4,0.006948024208450239
0.7000000000000001,1.8000000000000003,4,0.007162882828936803
0.7000000000000001,1.9000000000000001,4,0.007428339398447219
0.7000000000000001,2.0,4,0.007586163570649672
0.8,0.1,4,0.006801496529910093
0.8,0.2,4,0.006329333274529713
0.8,0.30000000000000004,4,0.005906410856932624
0.8,0.4,4,0.0055927859795402565
0.8,0.5,4,0.005440270448513659
0.8,0.6,4,0.005428386601091078
0.8,0.7000000000000001,4,0.005461862010854248
0.8,0.8,4,0.005406159237623316
0.8,0.9,4,0.005456003406435603
0.8,1.0,4,0.005592884571740573
0.8,1.1,4,0.005776764215041672
0.8,1.2000000000000002,4,0.0058415998455346
0.8,1.3000000000000003,4,0.005957442503162314
0.8,1.4000000000000001,4,0.006232916258598085
0.8,1.5000000000000002,4,0.006389222807023254
0.8,1.6,4,0.006572387411265877
0.8,1.7000000000000002,4,0.006725356018067587
0.8,1.8000000000000003,4,0.007008805747118014
0.8,1.9000000000000001,4,0.007285908795556186
0.8,2.0,4,0.00743902746585936
0.9,0.1,4,0.0066506202098524005
0.9,0.2,4,0.0063162464587039465
0.9,0.30000000000000004,4,0.005849321036016539
0.9,0.4,4,0.005582067599721084
0.9,0.5,4,0.005347262341387132
0.9,0.6,4,0.005370725198518367
0.9,0.7000000000000001,4,0.005347500412059363
0.9,0.8,4,0.005322756901363871
0.9,0.9,4,0.005493441866962451
0.9,1.0,4,0.005629135301914222
0.9,1.1,4,0.005823288408051313
0.9,1.2000000000000002,4,0.005784896047322508
0.9,1.3000000000000003,4,0.006034107752107831
0.9,1.4000000000000001,4,0.006205856807131854
0.9,1.5000000000000002,4,0.006351200084741053
0.9,1.6,4,0.006581261772337876
0.9,1.7000000000000002,4,0.006810042328191381
0.9,1.8000000000000003,4,0.006944229529851081
0.9,1.9000000000000001,4,0.007308652280699436
0.9,2.0,4,0.007495477476829233
1.0,0.1,4,0.0066228239027273615
1.0,0.2,4,0.006253482021588323
1.0,0.30000000000000004,4,0.0058340028920083956
1.0,0.4,4,0.005681129066981049
1.0,0.5,4,0.005505157671490984
1.0,0.6,4,0.005490402257459154
1.0,0.7000000000000001,4,0.005364868935020195
1.0,0.8,4,0.005436062769287834
1.0,0.9,4,0.005533528751459472
1.0,1.0,4,0.005597447207734543
1.0,1.1,4,0.005777411334291763
1.0,1.2000000000000002,4,0.005975884093406143
1.0,1.3000000000000003,4,0.0061122428594881555
1.0,1.4000000000000001,4,0.006363414998876135
1.0,1.5000000000000002,4,0.006419468004606597
1.0,1.6,4,0.0066432670224832275
1.0,1.7000000000000002,4,0.006714287618287799
1.0,1.8000000000000003,4,0.006961308690902904
1.0,1.9000000000000001,4,0.007297915078606028
1.0,2.0,4,0.00755551233768867
1.1,0.1,4,0.006593450137081046
1.1,0.2,4,0.006330768044671655
1.1,0.30000000000000004,4,0.005902582237223008
1.1,0.4,4,0.005701135368150025
1.1,0.5,4,0.005602312491677995
1.1,0.6,4,0.005471792573108462
1.1,0.7000000000000001,4,0.005584896404895666
1.1,0.8,4,0.005562698974922692
1.1,0.9,4,0.0055969913731933
1.1,1.0,4,0.005708511149569862
1.1,1.1,4,0.005760618169206552
1.1,1.2000000000000002,4,0.0058639387122155565
1.1,1.3000000000000003,4,0.0061252347671141094
1.1,1.4000000000000001,4,0.006312757698724448
1.1,1.5000000000000002,4,0.006418786062034811
1.1,1.6,4,0.0066513145949855775
1.1,1.7000000000000002,4,0.006797988290999236
1.1,1.8000000000000003,4,0.006974152993712415
1.1,1.9000000000000001,4,0.007249938316131188
1.1,2.0,4,0.00752894110484153
1.2000000000000002,0.1,4,0.006630861714969426
1.2000000000000002,0.2,4,0.00625219162356345
1.2000000000000002,0.30000000000000004,4,0.006039800659307322
1.2000000000000002,0.4,4,0.005763342452824736
1.2000000000000002,0.5,4,0.005641927084954186
1.2000000000000002,0.6,4,0.005697687932919018
1.2000000000000002,0.7000000000000001,4,0.00563819739257258
1.2000000000000002,0.8,4,0.005741484591941013
1.2000000000000002,0.9,4,0.005662512193109152
1.2000000000000002,1.0,4,0.0057535564381198286
1.2000000000000002,1.1,4,0.005882975616414251
1.2000000000000002,1.2000000000000002,4,0.0060317029817114004
1.2000000000000002,1.3000000000000003,4,0.0062753966331153465
1.2000000000000002,1.4000000000000001,4,0.0063993298649363565
1.2000000000000002,1.5000000000000002,4,0.006537275275057272
1.2000000000000002,1.6,4,0.006686373002512149
1.2000000000000002,1.7000000000000002,4,0.006923300764848952
1.2000000000000002,1.8000000000000003,4,0.007049366054070566
1.2000000000000002,1.9000000000000001,4,0.007269404977302764
1.2000000000000002,2.0,4,0.007511186160380782
1.3000000000000003,0.1,4,0.006765723162412548
1.3000000000000003,0.2,4,0.006402574693333798
1.3000000000000003,0.30000000000000004,4,0.006138295660789438
1.3000000000000003,0.4,4,0.005988657353587293
1.3000000000000003,0.5,4,0.005887617397865206
1.3000000000000003,0.6,4,0.005800526157039258
1.3000000000000003,0.7000000000000001,4,0.005799579251945599
1.3000000000000003,0.8,4,0.0058514801316932865
1.3000000000000003,0.9,4,0.005858896486767442
1.3000000000000003,1.0,4,0.005902690076955651
1.3000000000000003,1.1,4,0.0060590516085351495
1.3000000000000003,1.2000000000000002,4,0.006130168522431927
1.3000000000000003,1.3000000000000003,4,0.006297837586454446
1.3000000000000003,1.4000000000000001,4,0.006370845841667993
1.3000000000000003,1.5000000000000002,4,0.006516473579042087
1.3000000000000003,1.6,4,0.0067707981520838435
1.3000000000000003,1.7000000000000002,4,0.006914793837750003
1.3000000000000003,1.8000000000000003,4,0.007251723613187823
1.3000000000000003,1.9000000000000001,4,0.0074461948495385755
1.3000000000000003,2.0,4,0.0075654518529957495
1.4000000000000001,0.1,4,0.0069908022023041465
1.4000000000000001,0.2,4,0.006524995110401667
1.4000000000000001,0.30000000000000004,4,0.006311315297238885
1.4000000000000001,0.4,4,0.006085360152795253
1.4000000000000001,0.5,4,0.005935466931444845
1.4000000000000001,0.6,4,0.006043014949796406
1.4000000000000001,0.7000000000000001,4,0.005879754877592699
1.4000000000000001,0.8,4,0.00599029293241847
1.4000000000000001,0.9,4,0.005898697940253042
1.4000000000000001,1.0,4,0.005953078997426573
1.4000000000000001,1.1,4,0.006125238401114009
1.4000000000000001,1.2000000000000002,4,0.006289392273212377
1.4000000000000001,1.3000000000000003,4,0.006300505233931538
1.4000000000000001,1.4000000000000001,4,0.006531487107257689
1.4000000000000001,1.5000000000000002,4,0.006788920872468991
1.4000000000000001,1.6,4,0.006812236371464597
1.4000000000000001,1.7000000000000002,4,0.007054362432504618
1.4000000000000001,1.8000000000000003,4,0.00715484909868015
1.4000000000000001,1.9000000000000001,4,0.007475148793728196
1.4000000000000001,2.0,4,0.007564971535058972
1.5000000000000002,0.1,4,0.006987711425171969
1.5000000000000002,0.2,4,0.006837552300050989
1.5000000000000002,0.30000000000000004,4,0.006518897854387834
1.5000000000000002,0.4,4,0.00626100217180945
1.5000000000000002,0.5,4,0.00613476123876575
1.5000000000000002,0.6,4,0.006098678459059886
1.5000000000000002,0.7000000000000001,4,0.006081396639232769
1.5000000000000002,0.8,4,0.006154047878281221
1.5000000000000002,0.9,4,0.006160670795921145
1.5000000000000002,1.0,4,0.006284481590759515
1.5000000000000002,1.1,4,0.006212866395929513
1.5000000000000002,1.2000000000000002,4,0.006302523544159036
1.5000000000000002,1.3000000000000003,4,0.0065358975086573295
1.5000000000000002,1.4000000000000001,4,0.006670917387999225
1.5000000000000002,1.5000000000000002,4,0.006833381952036261
1.5000000000000002,1.6,4,0.007034035528345855
1.5000000000000002,1.7000000000000002,4,0.007126595844940028
1.5000000000000002,1.8000000000000003,4,0.007353897617636154
1.5000000000000002,1.9000000000000001,4,0.0075300771687350524
1.5000000000000002,2.0,4,0.0076696064544475384
1.6,0.1,4,0.007139709833300299
1.6,0.2,4,0.0070111472971504255
1.6,0.30000000000000004,4,0.006689803755083496
1.6,0.4,4,0.006421857472729763
1.6,0.5,4,0.006362933291698001
1.6,0.6,4,0.0062478798908609
1.6,0.7000000000000001,4,0.006312241760477238
1.6,0.8,4,0.006352772320468972
1.6,0.9,4,0.006252810269901313
1.6,1.0,4,0.006416133454818937
1.6,1.1,4,0.006345395890202851
1.6,1.2000000000000002,4,0.006442758887471249
1.6,1.3000000000000003,4,0.006679152816595757
1.6,1.4000000000000001,4,0.006762046969787696
1.6,1.5000000000000002,4,0.006944029198601386
1.6,1.6,4,0.006951514481189861
1.6,1.7000000000000002,4,0.007232725722866213
1.6,1.8000000000000003,4,0.007425018315095534
1.6,1.9000000000000001,4,0.0075019221676040524
1.6,2.0,4,0.007870478933839718
1.7000000000000002,0.1,4,0.007454138871836604
1.7000000000000002,0.2,4,0.007200450789677327
1.7000000000000002,0.30000000000000004,4,0.006898744559920812
1.7000000000000002,0.4,4,0.006689439983244874
1.7000000000000002,0.5,4,0.006660940948917149
1.7000000000000002,0.6,4,0.006614060879836261
1.7000000000000002,0.7000000000000001,4,0.006471284596309631
1.7000000000000002,0.8,4,0.006383518009934295
1.7000000000000002,0.9,4,0.006404519756874984
1.7000000000000002,1.0,4,0.006527763797109482
1.7000000000000002,1.1,4,0.006633253760018632
1.7000000000000002,1.2000000000000002,4,0.006652139703732392
1.7000000000000002,1.3000000000000003,4,0.006787458111021701
1.7000000000000002,1.4000000000000001,4,0.006881298849447549
1.7000000000000002,1.5000000000000002,4,0.007123288319653587
1.7000000000000002,1.6,4,0.007180605612544135
1.7000000000000002,1.7000000000000002,4,0.007392381841201746
1.7000000000000002,1.8000000000000003,4,0.007533186151704844
1.7000000000000002,1.9000000000000001,4,0.0077558882471311106
1.7000000000000002,2.0,4,0.007862557945361396
1.8000000000000003,0.1,4,0.007664149529892498
1.8000000000000003,0.2,4,0.007284547025822418
1.8000000000000003,0.30000000000000004,4,0.00712473046603515
1.8000000000000003,0.4,4,0.006752910537566374
1.8000000000000003,0.5,4,0.006833230043729974
1.8000000000000003,0.6,4,0.006637759740832657
1.8000000000000003,0.7000000000000001,4,0.006647445979414785
1.8000000000000003,0.8,4,0.006560386648626977
1.8000000000000003,0.9,4,0.006641013706473939
1.8000000000000003,1.0,4,0.006689470210818744
1.8000000000000003,1.1,4,0.006755080569276158
1.8000000000000003,1.2000000000000002,4,0.0067535084609669374
1.8000000000000003,1.3000000000000003,4,0.006950435825894017
1.8000000000000003,1.4000000000000001,4,0.0071474253595621914
1.8000000000000003,1.5000000000000002,4,0.007222901260146076
1.8000000000000003,1.6,4,0.007386220937411069
1.8000000000000003,1.7000000000000002,4,0.007592472008338074
1.8000000000000003,1.8000000000000003,4,0.007639593877520342
1.8000000000000003,1.9000000000000001,4,0.0077645722025367556
1.8000000000000003,2.0,4,0.00804149129224635
1.9000000000000001,0.1,4,0.007830081707998074
1.9000000000000001,0.2,4,0.007447924655134878
1.9000000000000001,0.30000000000000004,4,0.007373412540867735
1.9000000000000001,0.4,4,0.007059966008375973
1.9000000000000001,0.5,4,0.006996961942252588
1.9000000000000001,0.6,4,0.006896967851856606
1.9000000000000001,0.7000000000000001,4,0.006851431957741399
1.9000000000000001,0.8,4,0.006830930375990796
1.9000000000000001,0.9,4,0.006832424356269103
1.9000000000000001,1.0,4,0.0069288144872912995
1.9000000000000001,1.1,4,0.006990743594361687
1.9000000000000001,1.2000000000000002,4,0.006994838558571923
1.9000000000000001,1.3000000000000003,4,0.00717434134519777
1.9000000000000001,1.4000000000000001,4,0.007155495893636527
1.9000000000000001,1.5000000000000002,4,0.007396810451908868
1.9000000000000001,1.6,4,0.007451930822906619
1.9000000000000001,1.7000000000000002,4,0.0076288830937210035
1.9000000000000001,1.8000000000000003,4,0.00777119134481983
1.9000000000000001,1.9000000000000001,4,0.007983166700341356
